variable,panel,T_K,w_m_s,continuation_value,digitized_value,signed_relative_error,absolute_error
q,mass_concentration,210.0,0.2402262586142986,5.449945840217103e-06,5.532417924906681e-06,-0.014907059771875187,8.247208468957758e-08
q,mass_concentration,210.0,0.2480054485134242,5.626270999450588e-06,5.7292419867703085e-06,-0.017972881501164783,1.0297098731972064e-07
q,mass_concentration,210.0,0.257400127384969,5.839206810138251e-06,5.933068359712804e-06,-0.01582006878799831,9.386154957455285e-08
q,mass_concentration,210.0,0.2657354545991424,6.028126107635989e-06,6.144146161448629e-06,-0.018883023086365767,1.1602005381264006e-07
q,mass_concentration,210.0,0.2743407027355516,6.223157702168359e-06,6.3627333724284526e-06,-0.021936432361744886,1.395756702600937e-07
q,mass_concentration,210.0,0.2832246125793375,6.424499347356811e-06,6.512761616418152e-06,-0.013552203237231683,8.826226906134032e-08
q,mass_concentration,210.0,0.2939534264003636,6.667645873990152e-06,6.82351416065168e-06,-0.022842817204125426,1.5586828666152766e-07
q,mass_concentration,210.0,0.3034724504182109,6.883368506558034e-06,6.984407252887412e-06,-0.014466330881207986,1.010387463293782e-07
q,mass_concentration,210.0,0.3132997267308585,7.106070636078489e-06,7.232888011912187e-06,-0.017533435555042023,1.2681737583369835e-07
q,mass_concentration,210.0,0.3234452373991852,7.3359780812875585e-06,7.49020884646091e-06,-0.02059098328696461,1.5423076517335106e-07
q,mass_concentration,210.0,0.3356976461914519,7.613621597695217e-06,7.756684255473344e-06,-0.018443790293149746,1.4306265777812673e-07
q,mass_concentration,210.0,0.3465684633680443,7.859950391359927e-06,8.032639926660578e-06,-0.021498478318129136,1.7268953530065085e-07
q,mass_concentration,210.0,0.3577913076363589,8.114248931411998e-06,8.222043252599189e-06,-0.013110405513023022,1.0779432118719014e-07
q,mass_concentration,210.0,0.3693775786061308,8.376775084469337e-06,8.415912559859523e-06,-0.004650413738476355,3.913747539018643e-08
q,mass_concentration,210.0,0.3833699475405802,8.693809980873032e-06,8.415912559859523e-06,0.03302047389833482,2.778974210135095e-07
q,mass_concentration,210.0,0.4519897428909923,1.0248437433962561e-05,1.037992778319916e-05,-0.01266775183633042,1.314903492365983e-07
q,mass_concentration,210.0,0.46662641942539,1.058001347827436e-05,1.0749209275644386e-05,-0.01574030173115998,1.6919579737002624e-07
q,mass_concentration,210.0,0.4817370719810185,1.0922317400751078e-05,1.1131628510809126e-05,-0.018803278411132884,2.0931111005804856e-07
q,mass_concentration,210.0,0.4973370492108432,1.1275696319181349e-05,1.1394103547946342e-05,-0.010391974082624012,1.1840722876499269e-07
q,mass_concentration,210.0,0.5161766428418063,1.1702447948351786e-05,1.1937766417144358e-05,-0.019712101960264572,2.3531846879257187e-07
q,mass_concentration,210.0,0.5328918685183078,1.2081067393161306e-05,1.2219249551497349e-05,-0.011308563406752695,1.381821583360422e-07
q,mass_concentration,210.0,0.5501483793794274,1.247193681143471e-05,1.265396767335572e-05,-0.014385279512314149,1.8203086192100957e-07
q,mass_concentration,210.0,0.5679637037347897,1.2875452523316146e-05,1.3104151544127362e-05,-0.0174524096459879,2.286990208112156e-07
q,mass_concentration,210.0,0.5894787012449861,1.3362750965048893e-05,1.3570351381016046e-05,-0.015298086994090018,2.0760041596715307e-07
q,mass_concentration,210.0,0.6085676500756693,1.3795088357020332e-05,1.4053136976027528e-05,-0.018362349947018058,2.580486190071966e-07
q,mass_concentration,210.0,0.6282747518043126,1.4241413725609593e-05,1.4553098392372323e-05,-0.02141706586180251,3.116846667627303e-07
q,mass_concentration,210.0,0.6486200239294513,1.4702179647428502e-05,1.4896248995834404e-05,-0.013028068237861212,1.9406934840590217e-07
q,mass_concentration,210.0,0.6696241321715233,1.517785336167975e-05,1.5426205386274917e-05,-0.016099359393732145,2.483520245951665e-07
q,mass_concentration,210.0,0.6949901220080238,1.575229216235202e-05,1.5975015769814483e-05,-0.013941996093882292,2.2272360746246155e-07
q,mass_concentration,210.0,0.7174958221271664,1.6261941592799003e-05,1.654335090552342e-05,-0.017010417921466025,2.8140931272441674e-07
q,mass_concentration,210.0,0.7407303189900518,1.6788080436406975e-05,1.713190541573157e-05,-0.020069278400806214,3.4382497932459666e-07
q,mass_concentration,210.0,0.7647172130486036,1.733124218632912e-05,1.753586225869123e-05,-0.011668663299444756,2.046200723621088e-07
q,mass_concentration,210.0,0.7936854179295757,1.7987181710711205e-05,1.8372575489293667e-05,-0.020976578858366606,3.85393778582462e-07
q,mass_concentration,210.0,0.819387144384694,1.8569139695777472e-05,1.880578635589566e-05,-0.012583715226776308,2.3664666011818635e-07
q,mass_concentration,210.0,0.8459211637456046,1.9169926598948217e-05,1.947483039908757e-05,-0.015656300665583097,3.0490380013935265e-07
q,mass_concentration,210.0,0.8733144279558762,1.979015162318698e-05,2.0167676687144942e-05,-0.018719313573615594,3.775250639579631e-07
q,mass_concentration,210.0,0.9063963971372432,2.0539155303671332e-05,2.0885172020613083e-05,-0.016567578021394438,3.4601671694175137e-07
q,mass_concentration,210.0,0.9357480164726424,2.120368101215383e-05,2.1628193326236337e-05,-0.019627728848139427,4.2451231408250557e-07
q,mass_concentration,210.0,0.9660501223284328,2.188970710090955e-05,2.1881695573048865e-05,0.00036612920758078365,8.011527860684323e-09
q,mass_concentration,210.0,0.9973334940839436,2.2597929233185113e-05,2.1628193326236337e-05,0.04483665798254291,9.697359069487758e-07
q,mass_concentration,210.0,1.103238550881602,2.4995368462755123e-05,2.5460706193840103e-05,-0.018276701657142687,4.6533773108498047e-07
q,mass_concentration,210.0,1.1389644629482087,2.5804072846898807e-05,2.636650898730356e-05,-0.021331460326264123,5.624361404047523e-07
q,mass_concentration,210.0,1.1758472787433616,2.663894249883136e-05,2.698821051272742e-05,-0.012941503243846077,3.492680138960627e-07
q,mass_concentration,210.0,1.220389475908742,2.7647158041135295e-05,2.827593691438137e-05,-0.02223724275344077,6.287788732460755e-07
q,mass_concentration,210.0,1.2599090585669872,2.8541659972058774e-05,2.894266124716752e-05,-0.01385502430769012,4.010012751087469e-07
q,mass_concentration,210.0,1.3007083944878688,2.94651031469837e-05,2.9972339811790103e-05,-0.01692349239303873,5.072366648064016e-07
q,mass_concentration,210.0,1.3428289256174573,3.041842396858062e-05,3.103865073504035e-05,-0.019982401031354853,6.202267664597334e-07
q,mass_concentration,210.0,1.3936965440960674,3.156968506999758e-05,3.21428972679955e-05,-0.017833246120245123,5.732121979979183e-07
q,mass_concentration,210.0,1.4388282883975343,3.2591098889401144e-05,3.328642902684376e-05,-0.02088929806444152,6.953301374426174e-07
q,mass_concentration,210.0,1.4854215232597132,3.3645560208378175e-05,3.407129681923392e-05,-0.012495462474307897,4.2573661085574345e-07
q,mass_concentration,210.0,1.5335235757844483,3.473413830823995e-05,3.528343428316856e-05,-0.015568098346669114,5.492959749286047e-07
q,mass_concentration,210.0,1.5916148863697417,3.604874046481618e-05,3.653869535461568e-05,-0.013409205912920033,4.899548897994963e-07
q,mass_concentration,210.0,1.6431557733600564,3.721507270208699e-05,3.783861422056325e-05,-0.016478973432843175,6.235415184762638e-07
q,mass_concentration,210.0,1.6963656966571408,3.841914130406269e-05,3.918477964900169e-05,-0.019539176991608037,7.656383449390047e-07
q,mass_concentration,210.0,1.7512987042674637,3.9662167192246126e-05,4.010872590570611e-05,-0.011133704783089525,4.465587134599869e-07
q,mass_concentration,210.0,1.8176395408634591,4.11632856141933e-05,4.202248989021037e-05,-0.020446296215713675,8.592042760170745e-07
q,mass_concentration,210.0,1.8764997305783524,4.2495097610235553e-05,4.301334712047295e-05,-0.012048574336376848,5.182495102373994e-07
q,mass_concentration,210.0,1.9372659758424249,4.387000004441581e-05,4.301334712047295e-05,0.019915979138836165,8.56652923942858e-07
q,mass_concentration,230.0,0.0051619138129195,3.55348170018747e-07,3.5365760046359133e-07,0.0047802438090955605,1.6905695551556738e-09
q,mass_concentration,230.0,0.0053290708424018,3.6684187791415374e-07,3.619965682727857e-07,0.013384960151657566,4.8453096413680245e-09
q,mass_concentration,230.0,0.0055016408782841,3.787073541080025e-07,3.705321623782385e-07,0.02206337953847783,8.175191729763972e-09
q,mass_concentration,230.0,0.005710048192026,3.9303634849904054e-07,3.859565907694077e-07,0.018343404152055806,7.079757729632857e-09
q,mass_concentration,230.0,0.005894955326971,4.057490961027299e-07,3.996875751110416e-07,0.01516564779379059,6.0615209916882786e-09
q,mass_concentration,230.0,0.006085850265767,4.1887304289616294e-07,4.115024920515048e-07,0.017911315209570206,7.3705508446581605e-09
q,mass_concentration,230.0,0.0062829269100445,4.3242149004856385e-07,4.2614231012959206e-07,0.014734936592102897,6.279179918971787e-09
q,mass_concentration,230.0,0.0065209300710519,4.487828758075746e-07,4.464754368241859e-07,0.005168120781294641,2.3074389833886778e-09
q,mass_concentration,230.0,0.006732095801369,4.632987706043763e-07,4.596734207759493e-07,0.007886794547109596,3.6253498284269717e-09
q,mass_concentration,230.0,0.0069500996613969,4.782841898436011e-07,4.760269918611257e-07,0.004741743684849366,2.2571979824753336e-09
q,mass_concentration,230.0,0.0071751630886663,4.93754320316231e-07,4.900985310344294e-07,0.007459294509790701,3.6557892818016068e-09
q,mass_concentration,230.0,0.0074469649925077,5.124363709988799e-07,5.045860302648112e-07,0.015557982709011394,7.850340734068633e-09
q,mass_concentration,230.0,0.0076881182918307,5.290111724795438e-07,5.195017854899771e-07,0.018304820609226138,9.509386989566708e-09
q,mass_concentration,230.0,0.007937080801192,5.46122095166093e-07,5.379838403443687e-07,0.015127322070705704,8.138254821724382e-09
q,mass_concentration,230.0,0.0081941054043863,5.637864802321887e-07,5.603789090146215e-07,0.0060808341690787235,3.4075712175671676e-09
q,mass_concentration,230.0,0.00850450579831,5.85118360825224e-07,5.803152288212685e-07,0.008276763671550702,4.803132003955507e-09
q,mass_concentration,230.0,0.0087799051904701,6.040441040534436e-07,6.044724588814256e-07,-0.0007086424231381035,4.283548279819811e-10
q,mass_concentration,230.0,0.0090642227757622,6.235820119279281e-07,6.187254436032278e-07,0.007849310829076995,4.856568324700283e-09
q,mass_concentration,230.0,0.0093577473499173,6.437518861652096e-07,6.333145024843985e-07,0.016480569511462016,1.0437383680811111e-08
q,mass_concentration,230.0,0.0096607770606698,6.645741688057716e-07,6.596779742272046e-07,0.007422098008202853,4.896194578567028e-09
q,mass_concentration,230.0,0.0106866376673664,7.350594765956888e-07,7.455377447774648e-07,-0.014054644791865857,1.0478268181776012e-08
q,mass_concentration,230.0,0.0110327005177689,7.588351663261407e-07,7.498942093324558e-07,0.01192295777512937,8.940956993684896e-09
q,mass_concentration,230.0,0.0114506295555044,7.87547189800995e-07,7.765728200687041e-07,0.014131797364888399,1.0974369732290865e-08
q,mass_concentration,230.0,0.0118214325738365,8.130206340470304e-07,8.04200562378391e-07,0.010967502487879918,8.820071668639433e-09
q,mass_concentration,230.0,0.0122042432182766,8.393180357945239e-07,8.279730372804044e-07,0.01370213521853779,1.1344998514119531e-08
q,mass_concentration,230.0,0.0125994503289303,8.664660470912155e-07,8.524482355942189e-07,0.016444179143880983,1.4017811496996598e-08
q,mass_concentration,230.0,0.0130767293181936,8.992505609081682e-07,8.879337564264957e-07,0.012745099957926179,1.1316804481672563e-08
q,mass_concentration,230.0,0.0135001899390786,9.283371381967758e-07,9.195233309991072e-07,0.009585191479689788,8.813807197668615e-09
q,mass_concentration,230.0,0.0139373633847133,9.583645447508536e-07,9.46704790861985e-07,0.012316145435634957,1.1659753888868583e-08
q,mass_concentration,230.0,0.0143886937142461,9.893632141980373e-07,9.74689745030414e-07,0.015054502463412658,1.4673469167623422e-08
q,mass_concentration,230.0,0.0149337509201931,1.0267978636873073e-06,1.0211964860944444e-06,0.005485112482403217,5.60137759286294e-09
q,mass_concentration,230.0,0.0154173470307288,1.060010067055305e-06,1.0513834431439498e-06,0.008205021648009682,8.626623911355065e-09
q,mass_concentration,230.0,0.0159166033192985,1.094296549505106e-06,1.088787985364836e-06,0.005059354267602642,5.5085641402700655e-09
q,mass_concentration,230.0,0.0164320269057295,1.1296920584154279e-06,1.1144607489335908e-06,0.013666977052724072,1.523130948183707e-08
q,mass_concentration,230.0,0.01696414133179,1.1662324667155518e-06,1.147404633112121e-06,0.016409061860212053,1.882783360343071e-08
q,mass_concentration,230.0,0.0176067589077303,1.2103594442557338e-06,1.1951685316237638e-06,0.012710268242531015,1.519091263196995e-08
q,mass_concentration,230.0,0.0181769144013113,1.2495091156011645e-06,1.2304981685960097e-06,0.01544979707433953,1.901094700515478e-08
q,mass_concentration,230.0,0.0187655331048768,1.2899251198794888e-06,1.2742749857031322e-06,0.012281598832233986,1.565013417635657e-08
q,mass_concentration,230.0,0.0193732129081724,1.3316484213591848e-06,1.319609228708922e-06,0.009123301344324316,1.203919265026288e-08
q,mass_concentration,230.0,0.0201070883737048,1.3820343712123922e-06,1.382573597645992e-06,-0.0003900164407290111,5.392264335997937e-10
q,mass_concentration,230.0,0.020758211442764,1.4267370365155931e-06,1.415173594675602e-06,0.008171041265535965,1.1563441839991212e-08
q,mass_concentration,230.0,0.0214304196755814,1.4728856575348328e-06,1.4485422739714838e-06,0.016805435368210865,2.434338356334897e-08
q,mass_concentration,230.0,0.0221243958680091,1.5205270026079475e-06,1.5000763370184417e-06,0.013633083253718726,2.0450665589505846e-08
q,mass_concentration,230.0,0.0229624887230362,1.5780597117092057e-06,1.5716515866172967e-06,0.00407731913769855,6.4081250919089944e-09
q,mass_concentration,230.0,0.0237060775436898,1.6291030240666693e-06,1.6087098937790572e-06,0.01267669849391309,2.039313028761206e-08
q,mass_concentration,230.0,0.0244737458245826,1.6817973865851293e-06,1.6659421600235025e-06,0.009517273133542125,1.5855226561626815e-08
q,mass_concentration,230.0,0.0252662733251588,1.7361962049644751e-06,1.7252105499420392e-06,0.006367718434602087,1.0985655022435927e-08
q,mass_concentration,230.0,0.0260844650556274,1.7923546150770071e-06,1.7658896565728332e-06,0.014986756621892252,2.646495850417394e-08
q,mass_concentration,230.0,0.027072569043675,1.8601727218231875e-06,1.839399708654924e-06,0.011293365477073965,2.077301316826343e-08
q,mass_concentration,230.0,0.0279492536195527,1.9203412914226534e-06,1.893773064574313e-06,0.014029255851895033,2.6568226848340372e-08
q,mass_concentration,230.0,0.0288543276639119,1.982456085413469e-06,1.9497537176026547e-06,0.016772563383555844,3.270236781081417e-08
q,mass_concentration,230.0,0.0297887105061704,2.0465800550701006e-06,2.019119129171546e-06,0.013600448582655997,2.746092589855476e-08
q,mass_concentration,230.0,0.0309171347842674,2.1240175448832364e-06,2.103170560014289e-06,0.009912170351417338,2.0846984868947433e-08
q,mass_concentration,230.0,0.0319183170197608,2.19272049011505e-06,2.308661836605704e-06,-0.05022015119421558,1.1594134649065387e-07
q,mass_concentration,230.0,0.0329519203018895,2.263645714794639e-06,2.418818262059924e-06,-0.06415221420278858,1.5517254726528506e-07
q,mass_concentration,230.0,0.0340189945137092,2.336865101782741e-06,2.322152238038881e-06,0.006335873894420162,1.47128637438599e-08
q,mass_concentration,230.0,0.0353076659155064,2.425286424557432e-06,2.404766285271084e-06,0.008533111684088312,2.052013928634833e-08
q,mass_concentration,230.0,0.03645102567824,2.503734284663458e-06,2.475852092513925e-06,0.011261655021250518,2.7882192149533045e-08
q,mass_concentration,230.0,0.0376314105887181,2.584719639409998e-06,2.5490392232917463e-06,0.013997593992365186,3.568041611825177e-08
q,mass_concentration,230.0,0.0388500196235099,2.6683245713194917e-06,2.624389793528532e-06,0.01674094980071111,4.393477779095975e-08
q,mass_concentration,230.0,0.0403216947850995,2.7692877099633413e-06,2.7336372936132197e-06,0.013041384983082435,3.565041635012155e-08
q,mass_concentration,230.0,0.0416274226543059,2.8588627374393802e-06,2.814444653112492e-06,0.015782184338841484,4.441808432688813e-08
q,mass_concentration,230.0,0.0429754335991,2.9513351914314865e-06,2.9145727410543144e-06,0.01261332402493879,3.6762450377172085e-08
q,mass_concentration,230.0,0.0443670968622798,3.0467987928753197e-06,3.018263035836403e-06,0.009454363884163293,2.8535757038916747e-08
q,mass_concentration,230.0,0.045803826026508,3.1453502930083386e-06,3.089431302155374e-06,0.018100092018214508,5.5918990852964536e-08
q,mass_concentration,230.0,0.0475389178931847,3.2643632408873785e-06,3.236841677956521e-06,0.008502597800283073,2.7521562930857683e-08
q,mass_concentration,230.0,0.0490783593848153,3.3699521674166247e-06,3.332523950701323e-06,0.011231192114140687,3.742821671530167e-08
q,mass_concentration,230.0,0.0506676522447811,3.4789565146988073e-06,3.451083486357864e-06,0.00807660216019848,2.7873028340943225e-08
q,mass_concentration,230.0,0.0523084107981076,3.5914867620836414e-06,3.553098828552563e-06,0.010804071427058087,3.838793353107831e-08
q,mass_concentration,230.0,0.0542899024333708,3.727380765073914e-06,3.658129783114853e-06,0.01893070669026253,6.925098195906097e-08
q,mass_concentration,230.0,0.0560479594545739,3.847946655663758e-06,3.8104095758408167e-06,0.00985119291661936,3.753707982294163e-08
q,mass_concentration,230.0,0.0578629472189035,3.972412427782113e-06,3.945970609056453e-06,0.00670096697247898,2.6441818725660055e-08
q,mass_concentration,230.0,0.059736709301098,4.100904234403999e-06,4.039013489633067e-06,0.015323232994835671,6.189074477093178e-08
q,mass_concentration,230.0,0.061999591846988,4.256073765517929e-06,4.231732614333244e-06,0.00575205321391024,2.4341151184684322e-08
q,mass_concentration,230.0,0.0640073099100678,4.39374102337877e-06,4.382282846289538e-06,0.0026146594118024937,1.1458177089231562e-08
q,mass_concentration,230.0,0.0660800434305197,4.535861342463762e-06,4.485613625942202e-06,0.011201971616760873,5.024771652156037e-08
q,mass_concentration,230.0,0.0682198977884642,4.6825787600677405e-06,4.645196055504159e-06,0.008047605336116294,3.7382704563581626e-08
q,mass_concentration,230.0,0.0708041314664494,4.859757955621498e-06,4.810455869243312e-06,0.010248942661216379,4.9302086378186494e-08
q,mass_concentration,230.0,0.0730969648456868,5.016952320250254e-06,4.923882631706732e-06,0.018901687043515417,9.306968854352172e-08
q,mass_concentration,230.0,0.0754640465038884,5.1792313834953046e-06,5.128852895480375e-06,0.009822564429430906,5.0378488014929246e-08
q,mass_concentration,230.0,0.0779077808054444,5.346759620129313e-06,5.249787209170906e-06,0.01847168410731111,9.697241095840736e-08
q,mass_concentration,230.0,0.0804306499747057,5.519706838378966e-06,5.436556259603075e-06,0.015294715037486232,8.315057877589105e-08
q,mass_concentration,230.0,0.0834774383919411,5.728561732133612e-06,5.597262933138064e-06,0.023457679327195127,1.3129879899554831e-07
q,mass_concentration,230.0,0.0861806684604996,5.913858958768746e-06,5.796393953384974e-06,0.02026518665370821,1.1746500538377214e-07
q,mass_concentration,230.0,0.0889714365865779,6.105149940954697e-06,6.002609358213808e-06,0.017082667990142533,1.0254058274088904e-07
q,mass_concentration,230.0,0.0918525774943097,6.302628547291597e-06,6.180048776923885e-06,0.019834757749068416,1.2257977036771181e-07
q,mass_concentration,230.0,0.095332039232974,6.541108105460579e-06,6.43731043864244e-06,0.01612438421410498,1.0379766681813935e-07
q,mass_concentration,230.0,0.0984191540260945,6.7526885246055346e-06,6.589097151144203e-06,0.02482758558703661,1.6359137346133179e-07
q,mass_concentration,230.0,0.1088701076528799,7.46890889412678e-06,7.403433817289408e-06,0.00884387953660996,6.547507683737196e-08
q,mass_concentration,230.0,0.1123956225014869,7.710500646302173e-06,7.578000958498745e-06,0.017484781082645447,1.3249968780342793e-07
q,mass_concentration,230.0,0.1160353032604223,7.959907109469868e-06,7.893456254963017e-06,0.00841847377884306,6.64508545068509e-08
q,mass_concentration,230.0,0.1197928469372556,8.217381084040381e-06,8.174277795080288e-06,0.005273039409797842,4.3103288960093765e-08
q,mass_concentration,230.0,0.1243307122738017,8.528312424217186e-06,8.415912559859523e-06,0.01335563595251264,1.1239986435766253e-07
q,mass_concentration,230.0,0.1283568842112516,8.804172491249588e-06,8.664690140311729e-06,0.01609778868939924,1.3948235093785926e-07
q,mass_concentration,230.0,0.1325134347186739,9.0889557758647e-06,9.025381886321298e-06,0.007043900229834359,6.357388954340145e-08
q,mass_concentration,230.0,0.1368045858143461,9.382950898855927e-06,9.131167633286492e-06,0.027574049199534125,2.517832655694353e-07
q,mass_concentration,230.0,0.1412346962371609,9.686455838025328e-06,9.56685586218058e-06,0.012501492399143062,1.1959997584474776e-07
q,mass_concentration,230.0,0.1465847989249109,1.0052975244698577e-05,9.965102757207762e-06,0.008818021211799048,8.787248749081523e-08
q,mass_concentration,230.0,0.1513316196669052,1.0378153395741384e-05,1.0319626227448878e-05,0.005671442647489593,5.852716829250571e-08
q,mass_concentration,230.0,0.1562321555780159,1.0713850050240063e-05,1.0562954889976728e-05,0.014285317113918613,1.5089516026333484e-07
q,mass_concentration,230.0,0.1612913843800699,1.1060405467666382e-05,1.1002667168268188e-05,0.005247663908685045,5.773829939819486e-08
q,mass_concentration,230.0,0.167401253215938,1.147891362296648e-05,1.12621013984705e-05,0.01925148929359,2.1681222449597979e-07
q,mass_concentration,230.0,0.1728221682550773,1.1850216507263256e-05,1.173091758824425e-05,0.010169615302604964,1.1929891901900643e-07
q,mass_concentration,230.0,0.1784186274989165,1.2233529928406178e-05,1.2007523390049298e-05,0.018822077710393823,2.2600653835687937e-07
q,mass_concentration,230.0,0.1841963155537594,1.262924238567741e-05,1.258045522191536e-05,0.0038780125918704152,4.878716376204969e-08
q,mass_concentration,230.0,0.1911738446537124,1.3107113700567973e-05,1.2952338269515305e-05,0.011949613099354342,1.5477543105266862e-07
q,mass_concentration,230.0,0.1973645818773852,1.3531083985174505e-05,1.3413137121561666e-05,0.008793383870149198,1.179468636128398e-07
q,mass_concentration,230.0,0.2037557922747915,1.3968768447133622e-05,1.372940833566933e-05,0.017434117014527847,2.393601114642931e-07
q,mass_concentration,230.0,0.2103539677211208,1.442061070011527e-05,1.4135254874888238e-05,0.020187525994594994,2.8535582522703194e-07
q,mass_concentration,230.0,0.21832237320552,1.49662656876085e-05,1.4723674042631326e-05,0.016476298257810426,2.425916449771751e-07
q,mass_concentration,230.0,0.2253922547837882,1.5450374062073318e-05,1.5336587789356654e-05,0.007419269154226737,1.1378627271666424e-07
q,mass_concentration,230.0,0.2326910786587019,1.5950141924638174e-05,1.5882209892531406e-05,0.0042772405456442545,6.793203210676762e-08
q,mass_concentration,230.0,0.2402262586142986,1.6466075835412634e-05,1.6351694065661172e-05,0.006995102115545652,1.1438176975146175e-07
q,mass_concentration,230.0,0.2480054485134242,1.6998698735970253e-05,1.6835056369750726e-05,0.009720333726565979,1.636423662195274e-07
q,mass_concentration,230.0,0.257400127384969,1.7641906290319304e-05,1.7332707047636723e-05,0.017839062405704206,3.091992426825806e-07
q,mass_concentration,230.0,0.2657354545991424,1.8212563937674967e-05,1.805422902555474e-05,0.00876996253321663,1.5833491212022727e-07
q,mass_concentration,230.0,0.2743407027355516,1.880168075027612e-05,1.847993353315353e-05,0.017410626317749835,3.2174721712259054e-07
q,mass_concentration,230.0,0.2832246125793375,1.9409853817637018e-05,1.913738487365874e-05,0.014237522303964929,2.7246894397827735e-07
q,mass_concentration,230.0,0.2939534264003636,2.014429754344549e-05,1.981822603125166e-05,0.016453112992032882,3.2607151219383093e-07
q,mass_concentration,230.0,0.3034724504182109,2.079590051772835e-05,2.0643214626835444e-05,0.0073964202597796135,1.5268589089290454e-07
q,mass_concentration,230.0,0.3132997267308585,2.146858102540139e-05,2.100721213497356e-05,0.021962404504866622,4.6136889042783206e-07
q,mass_concentration,230.0,0.3234452373991852,2.216302087866855e-05,2.2009558758829684e-05,0.006972521417645435,1.5346211983886565e-07
q,mass_concentration,230.0,0.3356976461914519,2.3001642444524858e-05,2.2660169698035222e-05,0.015069293436017069,3.414727464896351e-07
q,mass_concentration,230.0,0.3465684633680443,2.3745672641238943e-05,2.3741386208198345e-05,0.00018054687300093705,4.286433040597785e-09
q,mass_concentration,230.0,0.3577913076363589,2.4513770189450242e-05,2.4019657012210555e-05,0.02057120037095041,4.941131772396874e-07
q,mass_concentration,230.0,0.3693775786061308,2.5306713644844202e-05,2.501954181893643e-05,0.011477901073728798,2.87171825907773e-07
q,mass_concentration,230.0,0.3833699475405802,2.6264290412396355e-05,2.575912900374455e-05,0.019610966216224542,5.051614086518042e-07
q,mass_concentration,230.0,0.3957845255335894,2.7113858479192074e-05,2.6831424154014298e-05,0.010526251739623795,2.824343251777769e-07
q,mass_concentration,230.0,0.4086011218583257,2.7990907834903665e-05,2.762457127069893e-05,0.013261257907495707,3.663365642047349e-07
q,mass_concentration,230.0,0.4218327549789797,2.889632739843219e-05,2.8774520626422307e-05,0.004233146872932907,1.2180677200988302e-07
q,mass_concentration,230.0,0.435492864933577,2.9831034882392696e-05,2.9453001170638514e-05,0.012835150807349328,3.7803371175418164e-07
q,mass_concentration,230.0,0.4519897428909923,3.0959809322425415e-05,3.067906398943855e-05,0.009151039715015961,2.8074533298686816e-07
q,mass_concentration,230.0,0.46662641942539,3.1961265076875876e-05,3.1585948805024e-05,0.011882380807005549,3.75316271851877e-07
q,mass_concentration,230.0,0.4817370719810185,3.299511531182889e-05,3.251964148114329e-05,0.014621127694821278,4.7547383068560295e-07
q,mass_concentration,230.0,0.4973370492108432,3.4062407990837966e-05,3.348093446836357e-05,0.017367302666651607,5.814735224743983e-07
q,mass_concentration,230.0,0.5161766428418063,3.535129538327237e-05,3.507845732919293e-05,0.007777937653272267,2.7283805407943426e-07
q,mass_concentration,230.0,0.5328918685183078,3.649480442461856e-05,3.611538988740132e-05,0.01050561930523688,3.7941453721724005e-07
q,mass_concentration,230.0,0.5501483793794274,3.767530314584348e-05,3.74002490267344e-05,0.0073543392428339766,2.7505411910907606e-07
q,mass_concentration,230.0,0.5679637037347897,3.8893988006367944e-05,3.805971983569353e-05,0.021919976664988804,8.342681706744137e-07
q,mass_concentration,230.0,0.5894787012449861,4.036570019228855e-05,3.964406117714599e-05,0.018202953827509753,7.216390151425605e-07
q,mass_concentration,230.0,0.6085676500756693,4.1671412710179116e-05,4.105445808778568e-05,0.015027713216289944,6.169546223934385e-07
q,mass_concentration,230.0,0.6282747518043126,4.3019361773402525e-05,4.226804350436551e-05,0.017775089801812482,7.513182690370136e-07
q,mass_concentration,230.0,0.6486200239294513,4.441091364676141e-05,4.402756798419295e-05,0.008706946127619202,3.8334566256845995e-07
q,mass_concentration,230.0,0.6696241321715233,4.584747885662386e-05,4.5329039661613206e-05,0.011437241972935316,5.184391950106523e-07
q,mass_concentration,230.0,0.6949901220080238,4.758230860209706e-05,4.6941688204741245e-05,0.013647152922188948,6.40620397355817e-07
q,mass_concentration,230.0,0.7174958221271664,4.912146071372287e-05,4.804853625872176e-05,0.022330013327021,1.0729244550011086e-06
q,mass_concentration,230.0,0.7407303189900518,5.071040075778289e-05,5.004868977324073e-05,0.013221344805233138,6.617109845421612e-07
q,mass_concentration,230.0,0.7647172130486036,5.235073921500894e-05,5.122879847828301e-05,0.02190058658513228,1.1219407367259299e-06
q,mass_concentration,230.0,0.7936854179295757,5.4331650339868796e-05,5.367315010709447e-05,0.012268708496900468,6.585002327743242e-07
q,mass_concentration,230.0,0.819387144384694,5.608912767932593e-05,5.49387207335264e-05,0.020939820411535196,1.150406945799528e-06
q,mass_concentration,230.0,0.8459211637456046,5.7903455267602315e-05,5.756008909465919e-05,0.005965351658480708,3.4336617294312256e-07
q,mass_concentration,230.0,0.8733144279558762,5.977647208988218e-05,5.857503416873827e-05,0.0205110921093602,1.2014379211439116e-06
q,mass_concentration,230.0,0.9063963971372432,6.203837131730761e-05,6.172851509505804e-05,0.005019661039511626,3.098562222495681e-07
q,mass_concentration,230.0,0.9357480164726424,6.404514316665852e-05,6.355323351044429e-05,0.0077401200386347695,4.919096562142246e-07
q,mass_concentration,230.0,0.9660501223284328,6.611682945722166e-05,6.581423507140374e-05,0.004597704212312532,3.0259438581792014e-07
